Rif Campione;Rt Data Ora Prelievo;Parametro;Unita Misura Descrizione;Segno Valore;Valore An;Revisione;Durata Campionamento Descrizione;codStaz;stazione;Latitude;Longitude
E2020012151;04.08.2020 09:30;TEMPERATURA ACQUA;°C;=;24.8;0;Istantaneo;F2.29;Latina - Fiume Astura 2;41.46908268;12.75322259
E2020012150;04.08.2020 10:25;CONDUCIBILITA' ELETTRICA;µS/cm;=;953;0;Istantaneo;F2.14;Latina - Canale Acque medie/Rio Martino 2;41.42390354;12.99464006
E2020012150;04.08.2020 10:25;OSSIGENO DISCIOLTO;mg/L;=;4.11;0;Istantaneo;F2.14;Latina - Canale Acque medie/Rio Martino 2;41.42390354;12.99464006
E2020012150;04.08.2020 10:25;pH;pH;=;7.8;0;Istantaneo;F2.14;Latina - Canale Acque medie/Rio Martino 2;41.42390354;12.99464006
E2020012150;04.08.2020 10:25;SALINITA';PSU;=;0.47;0;Istantaneo;F2.14;Latina - Canale Acque medie/Rio Martino 2;41.42390354;12.99464006
E2020012150;04.08.2020 10:25;TEMPERATURA ACQUA;°C;=;26.6;0;Istantaneo;F2.14;Latina - Canale Acque medie/Rio Martino 2;41.42390354;12.99464006
E2020012202;04.08.2020 10:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;1235;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012202;04.08.2020 10:30;ESCHERICHIA COLI;u.f.c./100 ml;=;960;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012202;04.08.2020 10:30;OSSIGENO DISCIOLTO;mg/L;=;6.38;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012202;04.08.2020 10:30;pH;pH;=;7.3;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012202;04.08.2020 10:30;SALINITA';PSU;=;0.5;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012202;04.08.2020 10:30;TEMPERATURA ACQUA;°C;=;24.6;0;Istantaneo;F4.63;Roma, Circolo Flaminio - Fiume Tevere 4;41.95604715;12.48864785
E2020012152;04.08.2020 10:45;CONDUCIBILITA' ELETTRICA;µS/cm;=;696;0;Istantaneo;F2.35;Latina - Fiume Ninfa Sisto 2;41.41854522;13.01251182
E2020012152;04.08.2020 10:45;OSSIGENO DISCIOLTO;mg/L;=;5.35;0;Istantaneo;F2.35;Latina - Fiume Ninfa Sisto 2;41.41854522;13.01251182
E2020012152;04.08.2020 10:45;pH;pH;=;7.8;0;Istantaneo;F2.35;Latina - Fiume Ninfa Sisto 2;41.41854522;13.01251182
E2020012152;04.08.2020 10:45;SALINITA';PSU;=;0.34;0;Istantaneo;F2.35;Latina - Fiume Ninfa Sisto 2;41.41854522;13.01251182
E2020012152;04.08.2020 10:45;TEMPERATURA ACQUA;°C;=;24.8;0;Istantaneo;F2.35;Latina - Fiume Ninfa Sisto 2;41.41854522;13.01251182
E2020012149;04.08.2020 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;955;0;Istantaneo;F2.16;Pontinia - Canale Linea Pio 1;41.38852786;13.09782042
E2020012149;04.08.2020 11:30;OSSIGENO DISCIOLTO;mg/L;=;6.68;0;Istantaneo;F2.16;Pontinia - Canale Linea Pio 1;41.38852786;13.09782042
E2020012149;04.08.2020 11:30;pH;pH;=;7.7;0;Istantaneo;F2.16;Pontinia - Canale Linea Pio 1;41.38852786;13.09782042
E2020012149;04.08.2020 11:30;SALINITA';PSU;=;0.47;0;Istantaneo;F2.16;Pontinia - Canale Linea Pio 1;41.38852786;13.09782042
E2020012149;04.08.2020 11:30;TEMPERATURA ACQUA;°C;=;24.4;0;Istantaneo;F2.16;Pontinia - Canale Linea Pio 1;41.38852786;13.09782042
E2020012172;04.08.2020 11:32;CONDUCIBILITA' ELETTRICA;µS/cm;=;566;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
E2020012172;04.08.2020 11:32;OSSIGENO DISCIOLTO;mg/L;=;6.4;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
E2020012172;04.08.2020 11:32;pH;pH;=;8;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
E2020012172;04.08.2020 11:32;TEMPERATURA ACQUA;°C;=;20.2;0;Istantaneo;F1.08;Pontecorvo - Fiume Liri (a valle) 2;41.45065263;13.66673666
E2020012175;04.08.2020 12:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;546;0;Istantaneo;F1.09;San Giorgio a Liri - Fiume Liri (a valle) 3;41.41924664;13.77295042
E2020012175;04.08.2020 12:30;OSSIGENO DISCIOLTO;mg/L;=;8.8;0;Istantaneo;F1.09;San Giorgio a Liri - Fiume Liri (a valle) 3;41.41924664;13.77295042
E2020012175;04.08.2020 12:30;pH;pH;=;7.9;0;Istantaneo;F1.09;San Giorgio a Liri - Fiume Liri (a valle) 3;41.41924664;13.77295042
E2020012175;04.08.2020 12:30;TEMPERATURA ACQUA;°C;=;21;0;Istantaneo;F1.09;San Giorgio a Liri - Fiume Liri (a valle) 3;41.41924664;13.77295042
E2020012207;04.08.2020 13:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;1716;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012207;04.08.2020 13:30;ESCHERICHIA COLI;u.f.c./100 ml;=;24000;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012207;04.08.2020 13:30;OSSIGENO DISCIOLTO;mg/L;=;6.32;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012207;04.08.2020 13:30;pH;pH;=;8.19;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012207;04.08.2020 13:30;SALINITA';PSU;=;0.7;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012207;04.08.2020 13:30;TEMPERATURA ACQUA;°C;=;22;0;Istantaneo;F4.64;Roma, Fiume Aniene 5;41.93367984;12.53254533
E2020012361;05.08.2020 11:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;385.6;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012352;05.08.2020 11:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;755;0;Istantaneo;F5.37;Tarquinia - Fiume Mignone 3;42.2182969;11.84315081
E2020012361;05.08.2020 11:20;ESCHERICHIA COLI;u.f.c./100 ml;=;580000;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012361;05.08.2020 11:20;OSSIGENO DISCIOLTO;mg/L;=;8.12;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012352;05.08.2020 11:20;OSSIGENO DISCIOLTO;mg/L;=;5.9;0;Istantaneo;F5.37;Tarquinia - Fiume Mignone 3;42.2182969;11.84315081
E2020012352;05.08.2020 11:20;pH;pH;=;8.4;0;Istantaneo;F5.37;Tarquinia - Fiume Mignone 3;42.2182969;11.84315081
E2020012361;05.08.2020 11:20;pH;pH;=;8.2;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012352;05.08.2020 11:20;SALINITA';PSU;=;0.37;0;Istantaneo;F5.37;Tarquinia - Fiume Mignone 3;42.2182969;11.84315081
E2020012361;05.08.2020 11:20;SALINITA';PSU;=;0.2;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012361;05.08.2020 11:20;TEMPERATURA ACQUA;°C;=;11;0;Istantaneo;F4.97;Vallepietra - Torrente Simbrivio 1;41.92804701;13.2280793
E2020012352;05.08.2020 11:20;TEMPERATURA ACQUA;°C;=;24;0;Istantaneo;F5.37;Tarquinia - Fiume Mignone 3;42.2182969;11.84315081
E2020012422;06.08.2020 10:51;CONDUCIBILITA' ELETTRICA;µS/cm;=;1222;0;Istantaneo;F4.06;Roma, Ponte Ripetta  - Fiume Tevere 5;41.90959101;12.47266053
E2020012422;06.08.2020 10:51;OSSIGENO DISCIOLTO;mg/L;=;7;0;Istantaneo;F4.06;Roma, Ponte Ripetta  - Fiume Tevere 5;41.90959101;12.47266053
E2020012422;06.08.2020 10:51;pH;pH;=;7.53;0;Istantaneo;F4.06;Roma, Ponte Ripetta  - Fiume Tevere 5;41.90959101;12.47266053
E2020012422;06.08.2020 10:51;SALINITA';PSU;=;0.54;0;Istantaneo;F4.06;Roma, Ponte Ripetta  - Fiume Tevere 5;41.90959101;12.47266053
E2020012422;06.08.2020 10:51;TEMPERATURA ACQUA;°C;=;23.5;0;Istantaneo;F4.06;Roma, Ponte Ripetta  - Fiume Tevere 5;41.90959101;12.47266053
E2020012641;10.08.2020 12:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;691;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
E2020012641;10.08.2020 12:20;OSSIGENO DISCIOLTO;mg/L;=;8.48;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
E2020012641;10.08.2020 12:20;pH;pH;=;8.5;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
E2020012641;10.08.2020 12:20;SALINITA';PSU;=;0.34;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
E2020012641;10.08.2020 12:20;TEMPERATURA ACQUA;°C;=;27.7;0;Istantaneo;F5.22;Acquapendente - Fiume Paglia 2;42.76240879;11.86232438
E2020012676;10.08.2020 15:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;854;0;Istantaneo;F3.63;Accumoli - Fiume Tronto 2;42.7305806;13.26877946
E2020012676;10.08.2020 15:00;OSSIGENO DISCIOLTO;mg/L;=;8.59;0;Istantaneo;F3.63;Accumoli - Fiume Tronto 2;42.7305806;13.26877946
E2020012676;10.08.2020 15:00;pH;pH;=;8.64;0;Istantaneo;F3.63;Accumoli - Fiume Tronto 2;42.7305806;13.26877946
E2020012676;10.08.2020 15:00;SALINITA';PSU;=;0.36;0;Istantaneo;F3.63;Accumoli - Fiume Tronto 2;42.7305806;13.26877946
E2020012676;10.08.2020 15:00;TEMPERATURA ACQUA;°C;=;14.78;0;Istantaneo;F3.63;Accumoli - Fiume Tronto 2;42.7305806;13.26877946
E2020012778;11.08.2020 10:49;CONDUCIBILITA' ELETTRICA;µS/cm;=;1193;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
E2020012778;11.08.2020 10:49;OSSIGENO DISCIOLTO;mg/L;=;7.96;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
E2020012778;11.08.2020 10:49;pH;pH;=;7.97;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
E2020012778;11.08.2020 10:49;SALINITA';PSU;=;0.56;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
E2020012778;11.08.2020 10:49;TEMPERATURA ACQUA;°C;=;15.46;0;Istantaneo;F3.48;Rieti - Fiume Velino 4;42.50435836;12.74391772
E2020012728;11.08.2020 11:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;501.8;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012728;11.08.2020 11:40;ESCHERICHIA COLI;u.f.c./100 ml;=;430;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012728;11.08.2020 11:40;OSSIGENO DISCIOLTO;mg/L;=;8.45;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012728;11.08.2020 11:40;pH;pH;=;9;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012728;11.08.2020 11:40;SALINITA';PSU;=;0.21;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012728;11.08.2020 11:40;TEMPERATURA ACQUA;°C;=;14.8;0;Istantaneo;F4.13;Anticoli Corrado - Fiume Aniene 3;42.02206109;12.99025841
E2020012768;11.08.2020 12:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;991;0;Istantaneo;F3.20;Contigliano (Terria) - Fiume Turano (a valle) 2;42.41882991;12.79452482
E2020012768;11.08.2020 12:00;OSSIGENO DISCIOLTO;mg/L;=;6.04;0;Istantaneo;F3.20;Contigliano (Terria) - Fiume Turano (a valle) 2;42.41882991;12.79452482
E2020012768;11.08.2020 12:00;pH;pH;=;8.21;0;Istantaneo;F3.20;Contigliano (Terria) - Fiume Turano (a valle) 2;42.41882991;12.79452482
E2020012768;11.08.2020 12:00;SALINITA';PSU;=;0.42;0;Istantaneo;F3.20;Contigliano (Terria) - Fiume Turano (a valle) 2;42.41882991;12.79452482
E2020012768;11.08.2020 12:00;TEMPERATURA ACQUA;°C;=;19.7;0;Istantaneo;F3.20;Contigliano (Terria) - Fiume Turano (a valle) 2;42.41882991;12.79452482
E2020012766;11.08.2020 13:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;829;0;Istantaneo;F3.75;Fara in Sabina - Torrente Farfa 3;42.23484287;12.70596099
E2020012766;11.08.2020 13:40;OSSIGENO DISCIOLTO;mg/L;=;12.45;0;Istantaneo;F3.75;Fara in Sabina - Torrente Farfa 3;42.23484287;12.70596099
E2020012766;11.08.2020 13:40;pH;pH;=;8.74;0;Istantaneo;F3.75;Fara in Sabina - Torrente Farfa 3;42.23484287;12.70596099
E2020012766;11.08.2020 13:40;SALINITA';PSU;=;0.35;0;Istantaneo;F3.75;Fara in Sabina - Torrente Farfa 3;42.23484287;12.70596099
E2020012766;11.08.2020 13:40;TEMPERATURA ACQUA;°C;=;18.8;0;Istantaneo;F3.75;Fara in Sabina - Torrente Farfa 3;42.23484287;12.70596099
E2020012815;12.08.2020 09:20;CONDUCIBILITA' ELETTRICA;µS/cm;=;739.2;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012815;12.08.2020 09:20;ESCHERICHIA COLI;u.f.c./100 ml;=;1500;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012815;12.08.2020 09:20;OSSIGENO DISCIOLTO;mg/L;=;8.1;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012815;12.08.2020 09:20;pH;pH;=;8.3;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012815;12.08.2020 09:20;SALINITA';PSU;=;0.3;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012815;12.08.2020 09:20;TEMPERATURA ACQUA;°C;=;18.9;0;Istantaneo;F4.84;Roma - Fosso dell'Osa 1;41.90709185;12.68603059
E2020012817;12.08.2020 10:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;921.2;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012817;12.08.2020 10:30;ESCHERICHIA COLI;u.f.c./100 ml;=;470;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012817;12.08.2020 10:30;OSSIGENO DISCIOLTO;mg/L;=;7.82;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012817;12.08.2020 10:30;pH;pH;=;7.7;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012817;12.08.2020 10:30;SALINITA';PSU;=;0.4;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012817;12.08.2020 10:30;TEMPERATURA ACQUA;°C;=;18.6;0;Istantaneo;F4.90;Roma - Fosso Passerano 2;42.15028851;12.00353972
E2020012893;13.08.2020 10:10;CONDUCIBILITA' ELETTRICA;µS/cm;=;960;0;Istantaneo;F2.02;Sermoneta - Fiume Cavata 1;41.48998349;12.98347858
E2020012893;13.08.2020 10:10;OSSIGENO DISCIOLTO;mg/L;=;6.06;0;Istantaneo;F2.02;Sermoneta - Fiume Cavata 1;41.48998349;12.98347858
E2020012893;13.08.2020 10:10;pH;pH;=;7.21;0;Istantaneo;F2.02;Sermoneta - Fiume Cavata 1;41.48998349;12.98347858
E2020012893;13.08.2020 10:10;SALINITA';PSU;=;0.47;0;Istantaneo;F2.02;Sermoneta - Fiume Cavata 1;41.48998349;12.98347858
E2020012893;13.08.2020 10:10;TEMPERATURA ACQUA;°C;=;16.2;0;Istantaneo;F2.02;Sermoneta - Fiume Cavata 1;41.48998349;12.98347858
E2020012894;13.08.2020 10:35;CONDUCIBILITA' ELETTRICA;µS/cm;=;425.8;0;Istantaneo;F2.34;Cisterna di Latina - Fiume Ninfa Sisto 1;41.55536778;12.95408611
E2020012894;13.08.2020 10:35;OSSIGENO DISCIOLTO;mg/L;=;8.83;0;Istantaneo;F2.34;Cisterna di Latina - Fiume Ninfa Sisto 1;41.55536778;12.95408611
E2020012894;13.08.2020 10:35;pH;pH;=;7.79;0;Istantaneo;F2.34;Cisterna di Latina - Fiume Ninfa Sisto 1;41.55536778;12.95408611
E2020012894;13.08.2020 10:35;SALINITA';PSU;=;0.2;0;Istantaneo;F2.34;Cisterna di Latina - Fiume Ninfa Sisto 1;41.55536778;12.95408611
E2020012894;13.08.2020 10:35;TEMPERATURA ACQUA;°C;=;16.5;0;Istantaneo;F2.34;Cisterna di Latina - Fiume Ninfa Sisto 1;41.55536778;12.95408611
E2020012895;13.08.2020 10:55;CONDUCIBILITA' ELETTRICA;µS/cm;=;401.2;0;Istantaneo;F2.73;Latina - Canale Acque medie/Rio Martino 1;41.55252982;12.93839064
E2020012895;13.08.2020 10:55;OSSIGENO DISCIOLTO;mg/L;=;9.65;0;Istantaneo;F2.73;Latina - Canale Acque medie/Rio Martino 1;41.55252982;12.93839064
E2020012895;13.08.2020 10:55;pH;pH;=;7.59;0;Istantaneo;F2.73;Latina - Canale Acque medie/Rio Martino 1;41.55252982;12.93839064
E2020012895;13.08.2020 10:55;SALINITA';PSU;=;0.19;0;Istantaneo;F2.73;Latina - Canale Acque medie/Rio Martino 1;41.55252982;12.93839064
E2020012895;13.08.2020 10:55;TEMPERATURA ACQUA;°C;=;15.7;0;Istantaneo;F2.73;Latina - Canale Acque medie/Rio Martino 1;41.55252982;12.93839064
E2020012896;13.08.2020 11:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;925;0;Istantaneo;F2.11;Latina - Canale Acque alte/Moscarello 2;41.52326493;12.85200724
E2020012896;13.08.2020 11:30;OSSIGENO DISCIOLTO;mg/L;=;10.42;0;Istantaneo;F2.11;Latina - Canale Acque alte/Moscarello 2;41.52326493;12.85200724
E2020012896;13.08.2020 11:30;pH;pH;=;8.35;0;Istantaneo;F2.11;Latina - Canale Acque alte/Moscarello 2;41.52326493;12.85200724
E2020012896;13.08.2020 11:30;SALINITA';PSU;=;0.45;0;Istantaneo;F2.11;Latina - Canale Acque alte/Moscarello 2;41.52326493;12.85200724
E2020012896;13.08.2020 11:30;TEMPERATURA ACQUA;°C;=;21;0;Istantaneo;F2.11;Latina - Canale Acque alte/Moscarello 2;41.52326493;12.85200724
E2020012978;17.08.2020 12:30;CONDUCIBILITA' ELETTRICA;µS/cm;=;674;0;Istantaneo;F1.13;Sora - Fiume Fibreno 1;41.69645511;13.59004309
E2020012978;17.08.2020 12:30;ESCHERICHIA COLI;u.f.c./100 ml;=;2500;0;Istantaneo;F1.13;Sora - Fiume Fibreno 1;41.69645511;13.59004309
E2020012978;17.08.2020 12:30;OSSIGENO DISCIOLTO;mg/L;=;12.4;0;Istantaneo;F1.13;Sora - Fiume Fibreno 1;41.69645511;13.59004309
E2020012978;17.08.2020 12:30;pH;pH;=;7.7;0;Istantaneo;F1.13;Sora - Fiume Fibreno 1;41.69645511;13.59004309
E2020012978;17.08.2020 12:30;TEMPERATURA ACQUA;°C;=;10.4;0;Istantaneo;F1.13;Sora - Fiume Fibreno 1;41.69645511;13.59004309
E2020012979;17.08.2020 13:35;CONDUCIBILITA' ELETTRICA;µS/cm;=;593;0;Istantaneo;F1.73;Ceprano - Fiume Liri (a monte) 2;41.55368236;13.5186377
E2020012979;17.08.2020 13:35;ESCHERICHIA COLI;u.f.c./100 ml;=;100;0;Istantaneo;F1.73;Ceprano - Fiume Liri (a monte) 2;41.55368236;13.5186377
E2020012979;17.08.2020 13:35;OSSIGENO DISCIOLTO;mg/L;=;11;0;Istantaneo;F1.73;Ceprano - Fiume Liri (a monte) 2;41.55368236;13.5186377
E2020012979;17.08.2020 13:35;pH;pH;=;8.1;0;Istantaneo;F1.73;Ceprano - Fiume Liri (a monte) 2;41.55368236;13.5186377
E2020012979;17.08.2020 13:35;TEMPERATURA ACQUA;°C;=;19.3;0;Istantaneo;F1.73;Ceprano - Fiume Liri (a monte) 2;41.55368236;13.5186377
E2020013059;18.08.2020 10:45;CONDUCIBILITA' ELETTRICA;µS/cm;=;725;0;Istantaneo;F1.72;Cassino - Fiume Gari 1;41.48865763;13.82704073
E2020013059;18.08.2020 10:45;ESCHERICHIA COLI;u.f.c./100 ml;=;2800;0;Istantaneo;F1.72;Cassino - Fiume Gari 1;41.48865763;13.82704073
E2020013059;18.08.2020 10:45;OSSIGENO DISCIOLTO;mg/L;=;10;0;Istantaneo;F1.72;Cassino - Fiume Gari 1;41.48865763;13.82704073
E2020013059;18.08.2020 10:45;pH;pH;=;7;0;Istantaneo;F1.72;Cassino - Fiume Gari 1;41.48865763;13.82704073
E2020013059;18.08.2020 10:45;TEMPERATURA ACQUA;°C;=;9;0;Istantaneo;F1.72;Cassino - Fiume Gari 1;41.48865763;13.82704073
E2020013074;18.08.2020 11:15;CONDUCIBILITA' ELETTRICA;µS/cm;=;503;0;Istantaneo;F1.18;Cassino - Fiume Rapido 2;41.48337552;13.83892361
E2020013074;18.08.2020 11:15;OSSIGENO DISCIOLTO;mg/L;=;13;0;Istantaneo;F1.18;Cassino - Fiume Rapido 2;41.48337552;13.83892361
E2020013074;18.08.2020 11:15;pH;pH;=;7.8;0;Istantaneo;F1.18;Cassino - Fiume Rapido 2;41.48337552;13.83892361
E2020013074;18.08.2020 11:15;TEMPERATURA ACQUA;°C;=;11.8;0;Istantaneo;F1.18;Cassino - Fiume Rapido 2;41.48337552;13.83892361
E2020013122;19.08.2020 10:12;CONDUCIBILITA' ELETTRICA;µS/cm;=;645;0;Istantaneo;F1.75;Ceccano - Fiume Cosa 3;41.58838289;13.32337141
E2020013122;19.08.2020 10:12;ESCHERICHIA COLI;u.f.c./100 ml;=;135000;0;Istantaneo;F1.75;Ceccano - Fiume Cosa 3;41.58838289;13.32337141
E2020013122;19.08.2020 10:12;OSSIGENO DISCIOLTO;mg/L;=;6.2;0;Istantaneo;F1.75;Ceccano - Fiume Cosa 3;41.58838289;13.32337141
E2020013122;19.08.2020 10:12;pH;pH;=;7.7;0;Istantaneo;F1.75;Ceccano - Fiume Cosa 3;41.58838289;13.32337141
E2020013122;19.08.2020 10:12;TEMPERATURA ACQUA;°C;=;17.1;0;Istantaneo;F1.75;Ceccano - Fiume Cosa 3;41.58838289;13.32337141
E2020013167;19.08.2020 11:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;684;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
E2020013167;19.08.2020 11:40;OSSIGENO DISCIOLTO;mg/L;=;8.1;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
E2020013167;19.08.2020 11:40;pH;pH;=;8.2;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
E2020013167;19.08.2020 11:40;SALINITA';PSU;=;0.33;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
E2020013167;19.08.2020 11:40;TEMPERATURA ACQUA;°C;=;24;0;Istantaneo;F5.14;Tarquinia - Fiume Marta 2;42.24299955;11.70926075
E2020013223;20.08.2020 09:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;649.2;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013223;20.08.2020 09:40;ESCHERICHIA COLI;u.f.c./100 ml;=;1600;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013223;20.08.2020 09:40;OSSIGENO DISCIOLTO;mg/L;=;8.15;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013223;20.08.2020 09:40;pH;pH;=;7.76;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013223;20.08.2020 09:40;SALINITA';PSU;=;0.28;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013223;20.08.2020 09:40;TEMPERATURA ACQUA;°C;=;24.5;0;Istantaneo;F4.79;Roma - Fosso Galeria 1;42.00896878;12.33142433
E2020013258;20.08.2020 10:00;CONDUCIBILITA' ELETTRICA;µS/cm;=;751;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
E2020013258;20.08.2020 10:00;OSSIGENO DISCIOLTO;mg/L;=;6.97;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
E2020013258;20.08.2020 10:00;pH;pH;=;7.62;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
E2020013258;20.08.2020 10:00;SALINITA';PSU;=;0.37;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
E2020013258;20.08.2020 10:00;TEMPERATURA ACQUA;°C;=;24.3;0;Istantaneo;F2.12;Latina - Canale Acque alte/Moscarello 2;41.43054954;12.81562243
E2020013265;20.08.2020 10:40;CONDUCIBILITA' ELETTRICA;µS/cm;=;822;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
E2020013265;20.08.2020 10:40;OSSIGENO DISCIOLTO;mg/L;=;4.07;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
E2020013265;20.08.2020 10:40;pH;pH;=;7.56;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
E2020013265;20.08.2020 10:40;SALINITA';PSU;=;0.4;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
E2020013265;20.08.2020 10:40;TEMPERATURA ACQUA;°C;=;25.9;0;Istantaneo;F2.15;Sabaudia - Canale Acque medie/Rio Martino 3;41.38799868;12.9533054
E2020013220;20.08.2020 11:05;CONDUCIBILITA' ELETTRICA;µS/cm;=;658.2;0;Istantaneo;F4.65;Cerveteri - Fosso Sanguinara 1;41.96027438;12.09745806
E2020013220;20.08.2020 11:05;ESCHERICHIA COLI;u.f.c./100 ml;=;2100;0;Istantaneo;F4.65;Cerveteri - Fosso Sanguinara 1;41.96027438;12.09745806
E2020013220;20.08.2020 11:05;OSSIGENO DISCIOLTO;mg/L;=;7.38;0;Istantaneo;F4.65;Cerveteri - Fosso Sanguinara 1;41.96027438;12.09745806
E2020013220;20.08.2020 11:05;pH;pH;=;7.9;0;Istantaneo;F4.65;Cerveteri - Fosso Sanguinara 1;41.96027438;12.09745806
