Punto di monitoraggio;Y_GB;X_GB;Data misura;CONDUCIBILITA;PH;SOLIDI SOSPESI;TEMPERATURA
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.3;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.4;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.4;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.4;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.4;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.4;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.5;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;81;7.7;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.5;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.6;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.6;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;7.8;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;8;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/11/2019;;8.1;;9.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;67;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;67;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;67;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;64;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;63;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;63;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;64;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;64;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;67;7.4;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;64;7.3;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;62;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;61;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;63;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;66;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;65;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;62;7.2;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;13/01/2020;68;7.1;;5.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;69;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;74;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;75;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;76;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;77;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;77;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;77;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;77;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;76;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;75;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;75;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;74;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;73;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;7.7;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;7.8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.9;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;70;7.9;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;73;8;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;75;8.1;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;8.1;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;72;8.2;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;69;8.2;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;26/03/2020;71;8.2;;5.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;76;7.6;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;7.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;78;7.6;;7.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;7.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;76;7.6;;7.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;76;7.6;;8.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;9.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;76;7.6;;9.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;9.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;75;7.6;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;76;7.6;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;78;7.6;;10.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;79;7.6;;10.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;11.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;77;7.6;;11.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;81;7.6;;11.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;79;7.6;;11.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;83;7.6;;11.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;80;7.6;;12.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;82;7.6;;12.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;80;7.7;;12.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;83;7.7;;13
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;85;7.7;;13.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;87;7.7;;14.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;88;7.7;;15.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;90;7.7;;15.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;90;7.7;;15.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;91;7.7;;15.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;92;7.7;;15.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;04/06/2020;92;7.7;;15.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;95;7.1;;13
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;95;7.1;;13.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;94;7.2;;13.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;94;7.2;;13.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;93;7.2;;13.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;93;7.2;;13.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;94;7.3;;13.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;92;7.3;;13.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;90;7.3;;13.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;90;7.4;;13.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;90;7.4;;13.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;92;7.5;;13.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;93;7.5;;13.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;95;7.6;;13.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;93;7.7;;13.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;95;7.8;;14.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;95;7.9;;14.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;98;8;;14.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;96;8.2;;15
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;97;8.3;;15.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;101;8.4;;16.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;102;8.4;;17.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;108;8.3;;20.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;116;8.4;;21.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;115;8.4;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;118;8.4;;21.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;120;8.4;;21.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;15/07/2020;119;8.3;;21.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;116;7.4;;19.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;115;7.4;;19.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;121;7.5;;19.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.5;;19.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;119;7.6;;19.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;117;7.6;;19.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;115;7.6;;19.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;116;7.6;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;119;7.6;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;118;7.7;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.7;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;121;7.7;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.7;;19.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;119;7.8;;19.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.8;;19.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;118;7.9;;19.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.9;;20
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;7.9;;20
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;117;8;;20.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;120;8.1;;20.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;119;8.1;;20.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;10/09/2020;118;8;;20.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;101;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;101;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;100;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;100;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;97;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.8;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;7.9;;8.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;100;7.9;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;7.9;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;7.9;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;100;7.9;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;7.9;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;8;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;98;8;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;100;8;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;8.1;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;99;8.1;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;19/11/2020;101;7.9;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;76;8.1;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8.1;;3.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;74;8.1;;3.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8.1;;3.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8.1;;3.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8.1;;3.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;72;8.1;;3.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;73;8.1;;3.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;71;8.1;;3.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;70;8.1;;3.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;70;8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;70;8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;69;8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;73;8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;76;7.9;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;77;7.9;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;78;7.9;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;78;7.8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;79;7.8;;3.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;80;7.7;;3.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;79;7.7;;3.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;77;7.7;;3.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;7.6;;3.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;75;7.6;;3.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;77;7.6;;3.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;76;7.5;;2.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;02/02/2021;77;7.5;;2.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.6;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.6;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;29;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;29;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;29;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;31;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;29;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;29;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.7;;5.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;30;7.8;;5.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;33;7.8;;5.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;33;7.9;;5.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;35;7.9;;5.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;36;7.9;;5.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;37;7.9;;5.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;38;7.9;;6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;40;8;;6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;39;8;;6.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;37;8;;6.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;39;8;;6.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;38;8;;6.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;38;8;;6.5
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;39;8;;7.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;40;8;;7.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;30/03/2021;39;8;;8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;43;7.8;;9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;42;7.8;;9.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;41;7.9;;9.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;7.9;;9.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;7.9;;9.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;39;7.9;;9.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;8;;9.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;39;8;;9.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;39;8;;9.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;38;8;;9.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;38;8;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;38;8.1;;10
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;38;8.1;;10.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;8.1;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;8.2;;10.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;8.2;;10.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;40;8.3;;10.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;43;8.4;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;44;8.4;;11.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;48;8.4;;11.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;49;8.4;;12
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;50;8.4;;12.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;54;8.4;;14.4
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;59;8.4;;15.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;66;8.4;;17.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;70;8.4;;18.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;69;8.4;;20.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;69;8.3;;20.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;67;8.3;;21.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;71;8.3;;22
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;29/06/2021;77;8.3;;22
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;45;7.8;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;45;7.8;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;7.8;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;7.8;;10.9
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;7.8;;11
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;7.8;;11
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;43;7.8;;11.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;43;7.8;;11.1
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;43;7.8;;11.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;43;7.8;;11.2
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;7.9;;11.3
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;45;7.9;;11.6
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;44;8;;11.7
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;42;8;;11.8
LAGO DI GIACOPIANE - LGIACO;4923256;1531366;28/07/2021;41;8.2;;12.3
