Provincia;Comune Nome;Stazione Nome;Data;Parametro Nome;Valore Alfanum;Sta Gb E;Sta Gb N
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;20.12.2023;TEMPERATURA;12;1654767;4761402
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;30.11.2023;TEMPERATURA;15;1654767;4761402
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;04.10.2023;TEMPERATURA;22;1654767;4761402
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;20.12.2023;CONDUCIBILITA;2110;1654767;4761402
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;30.11.2023;CONDUCIBILITA;2100;1654767;4761402
GR;MASSA MARITTIMA;ACCESA - INTERNO LAGO;04.10.2023;CONDUCIBILITA;2110;1654767;4761402
GR;ORBETELLO;ALBEGNA - BARCA DEI GRAZI;01.02.2024;TEMPERATURA;11.4;1684079;4709770
GR;ORBETELLO;ALBEGNA - BARCA DEI GRAZI;01.02.2024;CONDUCIBILITA;1609;1684079;4709770
GR;MANCIANO;ALBEGNA - PONTE SS 322 PER MONTEMERANO;08.02.2024;TEMPERATURA;19.5;1701446;4723561
GR;MANCIANO;ALBEGNA - PONTE SS 322 PER MONTEMERANO;08.02.2024;CONDUCIBILITA;2000;1701446;4723561
SI;BUONCONVENTO;ARBIA - MONTE CONFLUENZA OMBRONE;24.01.2024;TEMPERATURA;7.8;1701301;4779972
SI;BUONCONVENTO;ARBIA - MONTE CONFLUENZA OMBRONE;24.01.2024;CONDUCIBILITA;682;1701301;4779972
SI;BUONCONVENTO;ARBIA - MONTE CONFLUENZA OMBRONE;24.01.2024;SOLIDI;10;1701301;4779972
SI;CASTELNUOVO BERARDENGA;ARBIA - MONTE PONTE DI PIANELLA;23.01.2024;TEMPERATURA;8.9;1695149;4807105
SI;CASTELNUOVO BERARDENGA;ARBIA - MONTE PONTE DI PIANELLA;23.01.2024;CONDUCIBILITA;523;1695149;4807105
SI;CASTELNUOVO BERARDENGA;ARBIA - MONTE PONTE DI PIANELLA;23.01.2024;SOLIDI;10;1695149;4807105
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;04.03.2024;TEMPERATURA;12.6;1663650;4845728
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;14.11.2023;TEMPERATURA;13.9;1663650;4845728
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;19.09.2023;TEMPERATURA;25;1663650;4845728
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;04.03.2024;CONDUCIBILITA;425;1663650;4845728
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;14.11.2023;CONDUCIBILITA;488;1663650;4845728
FI;CAPRAIA E LIMITE;ARNO  - CAMAIONI - CAPRAIA;19.09.2023;CONDUCIBILITA;847;1663650;4845728
PI;CALCINAIA;ARNO - PONTE DI CALCINAIA;08.02.2024;TEMPERATURA;10.6;1627644;4837776
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;16.01.2024;TEMPERATURA;8.6;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;20.11.2023;TEMPERATURA;13.8;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;30.10.2023;TEMPERATURA;18.2;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;16.01.2024;CONDUCIBILITA;542;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;20.11.2023;CONDUCIBILITA;566;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;30.10.2023;CONDUCIBILITA;528;1646005;4842326
FI;FUCECCHIO;ARNO - PONTE DI FUCECCHIO;16.01.2024;SOLIDI;17;1646005;4842326
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;05.02.2024;TEMPERATURA;7.3;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;29.01.2024;TEMPERATURA;5.1;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;02.10.2023;TEMPERATURA;17.9;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;05.02.2024;CONDUCIBILITA;216;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;29.01.2024;CONDUCIBILITA;206;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;02.10.2023;CONDUCIBILITA;308;1728871;4822493
AR;AREZZO;ARNO CASTELLUCCIO BUON RIPOSO;29.01.2024;SOLIDI;10;1728871;4822493
FI;FIGLINE E INCISA VALDARNO;ARNO PRESA FIGLINE MATASSINO;23.10.2023;TEMPERATURA;17.5;1700105;4832998
FI;FIGLINE E INCISA VALDARNO;ARNO PRESA FIGLINE MATASSINO;23.10.2023;CONDUCIBILITA;714;1700105;4832998
FI;FIGLINE E INCISA VALDARNO;ARNO PRESA FIGLINE MATASSINO;23.10.2023;SOLIDI;11;1700105;4832998
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);27.11.2023;TEMPERATURA;7.6;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);25.10.2023;TEMPERATURA;17.1;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);04.10.2023;TEMPERATURA;18.4;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);20.09.2023;TEMPERATURA;18.1;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);27.11.2023;CONDUCIBILITA;1296;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);25.10.2023;CONDUCIBILITA;1206;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);04.10.2023;CONDUCIBILITA;1060;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);20.09.2023;CONDUCIBILITA;1060;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);27.11.2023;SOLIDI;10;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);25.10.2023;SOLIDI;10;1738614;4762188
SI;CETONA;ASTRONE - PONTE CAVALCAVIA A1 (SS321);20.09.2023;SOLIDI;10;1738614;4762188
MS;AULLA;AULELLA - LOC. AULLA PASSAGGIO A LIVELLO;23.11.2023;TEMPERATURA;11;1577557;4895263
MS;AULLA;AULELLA - LOC. AULLA PASSAGGIO A LIVELLO;27.09.2023;TEMPERATURA;18.5;1577557;4895263
MS;AULLA;AULELLA - LOC. AULLA PASSAGGIO A LIVELLO;27.09.2023;TEMPERATURA;18.5;1577557;4895263
MS;AULLA;AULELLA - LOC. AULLA PASSAGGIO A LIVELLO;23.11.2023;CONDUCIBILITA;300;1577557;4895263
PT;PISTOIA;BACINO DELLA GIUDEA;10.10.2023;TEMPERATURA;21.7;1651138;4869246
PT;PISTOIA;BACINO DELLA GIUDEA;10.10.2023;CONDUCIBILITA;332;1651138;4869246
PT;QUARRATA;BACINO DUE FORRE;30.01.2024;TEMPERATURA;7.8;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;30.01.2024;TEMPERATURA;7.8;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;29.11.2023;TEMPERATURA;10.3;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;30.01.2024;CONDUCIBILITA;382;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;30.01.2024;CONDUCIBILITA;382;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;29.11.2023;CONDUCIBILITA;292;1655449;4857390
PT;QUARRATA;BACINO DUE FORRE;30.01.2024;SOLIDI;15;1655449;4857390
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;14.11.2023;TEMPERATURA;14.4;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;14.11.2023;TEMPERATURA;14.4;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;26.09.2023;TEMPERATURA;21.1;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;26.09.2023;TEMPERATURA;21.1;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;14.11.2023;CONDUCIBILITA;1463;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;14.11.2023;CONDUCIBILITA;1463;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;26.09.2023;CONDUCIBILITA;1100;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;26.09.2023;CONDUCIBILITA;1100;1732966;4746969
SI;SAN CASCIANO DEI BAGNI;BACINO ELVELLA;07.02.2024;SOLIDI;10;1732966;4746969
PT;QUARRATA;BACINO FALCHERETO;30.01.2024;TEMPERATURA;8.4;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;30.01.2024;TEMPERATURA;8.4;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;29.11.2023;TEMPERATURA;11.7;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;30.01.2024;CONDUCIBILITA;334;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;30.01.2024;CONDUCIBILITA;334;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;29.11.2023;CONDUCIBILITA;259;1657270;4856700
PT;QUARRATA;BACINO FALCHERETO;30.01.2024;SOLIDI;14;1657270;4856700
FI;FIESOLE;BACINO LA CALVANELLA;22.01.2024;TEMPERATURA;6.1;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;TEMPERATURA;8.8;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;TEMPERATURA;7.7;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;TEMPERATURA;8;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;TEMPERATURA;7.9;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;29.11.2023;TEMPERATURA;9.9;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;29.11.2023;TEMPERATURA;9.9;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;22.01.2024;CONDUCIBILITA;357;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;CONDUCIBILITA;375;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;CONDUCIBILITA;325;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;CONDUCIBILITA;346;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;19.12.2023;CONDUCIBILITA;327;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;29.11.2023;CONDUCIBILITA;326;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;29.11.2023;CONDUCIBILITA;326;1688875;4860080
FI;FIESOLE;BACINO LA CALVANELLA;29.11.2023;SOLIDI;10;1688875;4860080
FI;BARBERINO DI MUGELLO;BILANCINO - INTERNO INVASO;16.10.2023;TEMPERATURA;19.4;1681914;4871949
FI;BARBERINO DI MUGELLO;BILANCINO - INTERNO INVASO;16.10.2023;CONDUCIBILITA;423;1681914;4871949
PO;PRATO;BISENZIO - LOC. MEZZANA;29.01.2024;TEMPERATURA;8.1;1670795;4857805
PO;PRATO;BISENZIO - LOC. MEZZANA;18.09.2023;TEMPERATURA;6.3;1670795;4857805
PO;PRATO;BISENZIO - LOC. MEZZANA;29.01.2024;CONDUCIBILITA;286;1670795;4857805
PO;PRATO;BISENZIO - LOC. MEZZANA;18.09.2023;CONDUCIBILITA;305;1670795;4857805
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;12.03.2024;TEMPERATURA;14;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;29.01.2024;TEMPERATURA;8;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;20.12.2023;TEMPERATURA;12;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;30.11.2023;TEMPERATURA;13;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;04.10.2023;TEMPERATURA;16.8;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;12.03.2024;CONDUCIBILITA;1075;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;29.01.2024;CONDUCIBILITA;2036;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;20.12.2023;CONDUCIBILITA;2200;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;30.11.2023;CONDUCIBILITA;2140;1661177;4759728
GR;GAVORRANO;BRUNA - MONTE TORRENTE CARSIA LOC. CASTEANI;04.10.2023;CONDUCIBILITA;1993;1661177;4759728
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;12.03.2024;TEMPERATURA;14;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;29.01.2024;TEMPERATURA;9;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;20.12.2023;TEMPERATURA;9;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;30.11.2023;TEMPERATURA;13.5;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;04.10.2023;TEMPERATURA;17.4;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;12.03.2024;CONDUCIBILITA;1005;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;29.01.2024;CONDUCIBILITA;1901;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;20.12.2023;CONDUCIBILITA;1924;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;30.11.2023;CONDUCIBILITA;1854;1665337;4756991
GR;GAVORRANO;BRUNA - SP. 31 COLLACCHIA LOC. LA BARTOLINA;04.10.2023;CONDUCIBILITA;2190;1665337;4756991
PT;PISTOIA;BURE DI SANTOMORO;28.11.2023;TEMPERATURA;10.6;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;03.10.2023;TEMPERATURA;17.4;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;25.09.2023;TEMPERATURA;16.1;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;28.11.2023;CONDUCIBILITA;231;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;03.10.2023;CONDUCIBILITA;306;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;25.09.2023;CONDUCIBILITA;320;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;28.11.2023;SOLIDI;10;1656195;4868365
PT;PISTOIA;BURE DI SANTOMORO;03.10.2023;SOLIDI;10;1656195;4868365
GR;SCARLINO;CANALE ALLACCIANTE;19.02.2024;TEMPERATURA;18;1650000.75;4755673.58
GR;SCARLINO;CANALE ALLACCIANTE;19.02.2024;CONDUCIBILITA;1527;1650000.75;4755673.58
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;23.01.2024;TEMPERATURA;10.9;1600996;4857868
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;29.11.2023;TEMPERATURA;12.4;1600996;4857868
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;27.09.2023;TEMPERATURA;24.7;1600996;4857868
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;23.01.2024;CONDUCIBILITA;8500;1600996;4857868
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;29.11.2023;CONDUCIBILITA;1522;1600996;4857868
LU;VIAREGGIO;CANALE BURLAMACCA TORRE MATILDE;27.09.2023;CONDUCIBILITA;31300;1600996;4857868
PI;BIENTINA;CANALE ROGIO - BARACCA DI NANNI;25.01.2024;TEMPERATURA;12.8;1629836;4850269
PI;BIENTINA;CANALE ROGIO - BARACCA DI NANNI;25.01.2024;CONDUCIBILITA;901;1629836;4850269
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;22.01.2024;TEMPERATURA;5.7;1643834;4850925
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;11.10.2023;TEMPERATURA;21.9;1643834;4850925
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;22.01.2024;CONDUCIBILITA;226;1643834;4850925
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;11.10.2023;CONDUCIBILITA;1063;1643834;4850925
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;22.01.2024;SOLIDI;10;1643834;4850925
FI;FUCECCHIO;CAPANNONE PONTE DI SALANOVA;11.10.2023;SOLIDI;34;1643834;4850925
PI;POMARANCE;CECINA - PONTE PONTEGINORI;29.01.2024;TEMPERATURA;10;1641088;4799350
PI;POMARANCE;CECINA - PONTE PONTEGINORI;21.11.2023;TEMPERATURA;13.2;1641088;4799350
PI;POMARANCE;CECINA - PONTE PONTEGINORI;29.01.2024;CONDUCIBILITA;1363;1641088;4799350
PI;POMARANCE;CECINA - PONTE PONTEGINORI;21.11.2023;CONDUCIBILITA;1445;1641088;4799350
LI;CECINA;CECINA - PONTE SS1 AURELIA;23.11.2023;TEMPERATURA;12.2;1622837;4796939
LI;CECINA;CECINA - PONTE SS1 AURELIA;26.10.2023;TEMPERATURA;19;1622837;4796939
LI;CECINA;CECINA - PONTE SS1 AURELIA;28.09.2023;TEMPERATURA;22;1622837;4796939
LI;CECINA;CECINA - PONTE SS1 AURELIA;23.11.2023;CONDUCIBILITA;1101;1622837;4796939
LI;CECINA;CECINA - PONTE SS1 AURELIA;26.10.2023;CONDUCIBILITA;1125;1622837;4796939
LI;CECINA;CECINA - PONTE SS1 AURELIA;28.09.2023;CONDUCIBILITA;1381;1622837;4796939
SI;POGGIBONSI;CENTRALE CEPPARELLO;17.10.2023;TEMPERATURA;17.7;1677443;4817400
SI;POGGIBONSI;CENTRALE CEPPARELLO;17.10.2023;CONDUCIBILITA;1137;1677443;4817400
AR;AREZZO;CHIANA - BRIGLIA EX CERACE;28.11.2023;TEMPERATURA;6.3;1727396;4819229
AR;AREZZO;CHIANA - BRIGLIA EX CERACE;28.11.2023;CONDUCIBILITA;586;1727396;4819229
AR;AREZZO;CHIANA - BRIGLIA EX CERACE;28.11.2023;SOLIDI;28;1727396;4819229
AR;MARCIANO DELLA CHIANA;CHIANA - PONTE DI CESA;28.11.2023;TEMPERATURA;6.4;1729967;4800306
AR;MARCIANO DELLA CHIANA;CHIANA - PONTE DI CESA;12.10.2023;TEMPERATURA;19.1;1729967;4800306
AR;MARCIANO DELLA CHIANA;CHIANA - PONTE DI CESA;28.11.2023;CONDUCIBILITA;556;1729967;4800306
AR;MARCIANO DELLA CHIANA;CHIANA - PONTE DI CESA;12.10.2023;CONDUCIBILITA;1046;1729967;4800306
AR;MARCIANO DELLA CHIANA;CHIANA - PONTE DI CESA;28.11.2023;SOLIDI;48;1729967;4800306
SI;CHIUSI;CHIUSI - INTERNO INVASO;23.01.2024;TEMPERATURA;7.8;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;23.01.2024;TEMPERATURA;8.4;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;12.12.2023;TEMPERATURA;9.8;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;TEMPERATURA;11.3;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;TEMPERATURA;11;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;TEMPERATURA;11;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;TEMPERATURA;11.3;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;TEMPERATURA;11.7;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;25.10.2023;TEMPERATURA;19.9;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;20.09.2023;TEMPERATURA;22.9;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;23.01.2024;CONDUCIBILITA;491;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;23.01.2024;CONDUCIBILITA;1029;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;12.12.2023;CONDUCIBILITA;476;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;CONDUCIBILITA;470;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;CONDUCIBILITA;469;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;CONDUCIBILITA;468;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;CONDUCIBILITA;470;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;28.11.2023;CONDUCIBILITA;469;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;25.10.2023;CONDUCIBILITA;439;1741409;4771057
SI;CHIUSI;CHIUSI - INTERNO INVASO;20.09.2023;CONDUCIBILITA;365;1741409;4771057
GR;MONTEROTONDO MARITTIMO;CORNIA - SERRAIOLA;27.11.2023;TEMPERATURA;12.4;1641195;4775654
GR;MONTEROTONDO MARITTIMO;CORNIA - SERRAIOLA;21.11.2023;TEMPERATURA;16;1641195;4775654
GR;MONTEROTONDO MARITTIMO;CORNIA - SERRAIOLA;27.11.2023;CONDUCIBILITA;696;1641195;4775654
GR;MONTEROTONDO MARITTIMO;CORNIA - SERRAIOLA;21.11.2023;CONDUCIBILITA;692;1641195;4775654
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;31.01.2024;TEMPERATURA;6.6;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;29.11.2023;TEMPERATURA;8.5;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;03.10.2023;TEMPERATURA;19.7;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;31.01.2024;CONDUCIBILITA;634;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;29.11.2023;CONDUCIBILITA;521;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;03.10.2023;CONDUCIBILITA;794;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;31.01.2024;SOLIDI;10;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;29.11.2023;SOLIDI;15;1662627;4856704
PT;QUARRATA;DOGAIA DEI QUADRELLI PONTE AL FOSSO;03.10.2023;SOLIDI;28;1662627;4856704
PI;SAN MINIATO;ELSA VALLE INFERIORE;20.11.2023;TEMPERATURA;14.7;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;09.10.2023;TEMPERATURA;21.7;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;20.11.2023;CONDUCIBILITA;1453;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;09.10.2023;CONDUCIBILITA;1701;1651343;4841847
PI;SAN MINIATO;ELSA VALLE INFERIORE;05.02.2024;SOLIDI;27;1651343;4841847
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;TEMPERATURA;11;1672201;4815451
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;CONDUCIBILITA;1344;1672201;4815451
SI;POGGIBONSI;ELSA valle superiore;30.01.2024;SOLIDI;10;1672201;4815451
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;16.01.2024;TEMPERATURA;10.6;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;28.11.2023;TEMPERATURA;11;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;26.10.2023;TEMPERATURA;17;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;16.01.2024;CONDUCIBILITA;599;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;28.11.2023;CONDUCIBILITA;576;1627498;4836523
PI;CALCINAIA;EMISSARIO BIENTINA - FORNACETTE;26.10.2023;CONDUCIBILITA;304;1627498;4836523
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;23.11.2023;TEMPERATURA;13.4;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;26.10.2023;TEMPERATURA;17.7;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;28.09.2023;TEMPERATURA;20.2;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;23.11.2023;CONDUCIBILITA;983;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;26.10.2023;CONDUCIBILITA;984;1618689;4803396
LI;ROSIGNANO MARITTIMO;FINE - GUADO POLVERONI;28.09.2023;CONDUCIBILITA;1234;1618689;4803396
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;21.02.2024;TEMPERATURA;7.6;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;22.01.2024;TEMPERATURA;5.1;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;04.12.2023;TEMPERATURA;6.1;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;30.10.2023;TEMPERATURA;15.3;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;21.02.2024;CONDUCIBILITA;190;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;22.01.2024;CONDUCIBILITA;176;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;04.12.2023;CONDUCIBILITA;189;1707714;4833950
AR;CASTELFRANCO PIANDISCO';FINESTRELLE;30.10.2023;CONDUCIBILITA;328;1707714;4833950
GR;MANCIANO;FIORA - LOC. EX FRANCESCHELLI - SP. 32 MANCIANO;29.11.2023;TEMPERATURA;10;1711912;4713930
GR;MANCIANO;FIORA - LOC. EX FRANCESCHELLI - SP. 32 MANCIANO;29.11.2023;CONDUCIBILITA;490;1711912;4713930
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;TEMPERATURA;10.8;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;TEMPERATURA;10.8;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.11.2023;TEMPERATURA;13.3;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;TEMPERATURA;23.5;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;21.09.2023;TEMPERATURA;23.5;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;CONDUCIBILITA;516;1685474;4848206
FI;FIRENZE;FIUME ARNO - ANCONELLA;05.02.2024;CONDUCIBILITA;516;1685474;4848206
